80899390,2148676940
439049326,9798732
53372180,1471843136
91086166,20659519
268950527,2897615295
39558366,16255644
65775255,273728363
319435967,39710496
922211228,1010408120
478080108,22542806
242228863,29224438
497912580,495008513
1122924961,
390628217,276490769
14625006,153497710
25994553,283827900
101920148,148362685
480202711,24491615
139128705,2343135914
270973059,69349920
61672421,1856008340
14147374,1062966103
29944247,107400619
116402034,49466757
2847407801,2871225394
50141260,83530312
211792200,14536402
14826731,152298149
119136077,166998462
459695588,20840956
851640738,540226300
458436884,84109775
2374826101,89194854
465755516,184585417
28609503,
15074008,101671488
71738059,136738038
66123547,103626410
622775614,4425416716
27203159,157618535
829072530,535681306
479884555,64247368
208883904,39854730
135812413,2683209825
40833584,12362802
118728760,32790985
59243332,2884779588
91929230,293263591
148789957,82117206
76621918,4292130674
48836048,381983010
256623480,328522508
104019727,162151586
1122948080,53119994
348828434,130769654
15983203,25525509
2834249769,2880911174
94076829,46690823
18665581,34588948
25117556,1173408768
82496861,320286675
130323415,256608037
42442827,44004902
19088486,104582392
68662362,81756058
80470779,342892742
29747286,86383643
47928207,2810835194
1113553112,152352331
517221501,20610963
73666444,53261761
14134316,8705342
2328309379,40723791
55896165,72379832
198176735,1114355748
15619938,149986120
20676052,37903015
90751548,99057854
74930311,426294076
150972628,299979196
478807897,2827992014
54020510,66392766
44354641,63772409
54195531,32521891
117343688,610100574
182840767,364685843
156085730,482389086
142938051,62119604
17630308,152622091
2381508109,152820355
320956780,46230945
310140550,968427222
26018091,137027263
116150073,2832104414
102997253,475525943
5859702,220758115
140465077,2357566799
213702483,209641283
62862203,16416512
204247267,49314795
64118835,47932498
293348875,17060868
587999842,4003325253
22429454,797194
37805129,85313440
507803842,158657179
2216068518,3996582132
293241077,39487262
41055173,230969114
2149612981,354291600
72846114,254583055
14222345,27054095
110174745,26510316
34986102,14180435
106218307,86689445
1104507710,107921409
53274173,228376089
1199398454,328589253
14725276,42317565
15085627,783440136
119241590,12627032
1123490287,
2150597804,34495956
146908152,41986551
187097371,103643921
249997953,224524637
2638378753,282088571
109739157,38035013
32006194,431948066
18143413,19410802
45640728,324823870
2202578844,145899286
15618917,35887378
269253571,1540659979
241197954,32510899
53347822,2731195484
2155620689,892543586
108647274,448176970
1026248762,93813581
123300893,22914768
1501686542,561452697
93399302,107931093
18517784,372580887
108565168,722730397
219095635,260333071
88930481,56964711
360658942,2833752835
302570782,2521772798
75096380,21185396
25635277,451517196
29817954,163185423
358072118,58498899
1278489812,610248537
17524374,38168333
49693795,192176845
15406585,47864736
585142570,170800028
15298671,1516360460
150264368,1709630598
159555647,999330271
264983558,16696417
385728524,1589706061
365675971,1921867603
137766274,16962131
66586995,
501493564,21186129
15002899,37377685
384339993,12264492
33229958,32907711
2460379500,303378849
382032946,422527006
245540394,73328202
41088465,100491581
119993350,369946710
1330106330,105099871
1394712864,280501683
1427924797,221937840
27963655,2743773317
184110879,262575285
63955747,134528871
831138792,85182855
609526142,71961197
1059844830,178125112
248451914,82400099
18598769,368688843
209940796,349412937
23885943,808002378
148062312,123374380
633542620,
97880811,49358190
299342814,83411403
330590824,34037358
172368604,178984488
718759428,2602824964
204269717,38170289
217324873,1531785438
112427904,14100907
32843978,16156436
621439234,1196872536
29428843,258665878
57102204,1634469216
27980296,162092824
17470997,36373890
42151510,19689941
70273763,989164292
15828075,342528836
109975937,1293180654
11426882,133774555
44532376,193768349
450058085,4753030228
94729773,71526060
15886674,104865933
252946855,227552552
104330908,104602888
554036062,75311276
94042741,27058478
3018091980,335418274
262888842,2375750632
96251729,96069595
24311917,517062169
37045651,18813135
161500486,186285352
215334241,1967560681
56299961,1286106276
2885243176,407948233
188930268,28859248
52344555,148009029
200207101,91585812
25064587,249750895
24667888,313808267
161775632,169631459
191432229,2896646551
17084933,75339294
13035342,1705504314
2936672202,2318528245
12068942,18639180
80268386,411665100
177727682,
48030741,95979192
53859441,124671014
360013523,576429015
76567330,193234932
2243416600,3049959141
80378121,42606596
242683495,58289870
1962775807,239717852
54563759,1201185607
540684077,1426676066
374583579,24765433
28133755,56328811
90335129,386192054
630702655,77744678
104175149,250661547
44476539,151674483
131290901,16594871
100244319,323055404
109295005,54079096
1275669931,1161697447
77094756,95751679
19347552,2812159981
82626800,19346509
145577897,192437743
155615924,123583418
122126305,27505598
23419632,115710118
2369706629,1004850955
23169385,21980818
114789634,101309323
145032343,3065688863
86010126,237940040
2621460875,985763677
50610522,137767494
135583696,302911335
15932720,42005064
49481678,118124332
30151210,1173791168
2337082103,18247716
70289803,204236190
30882835,2464166168
2350833385,116042674
546994963,2250339787
165020752,165719789
231074621,337910908
446088488,27212590
98752523,450314023
118211532,301024254
132275131,857521062
90306063,43888174
133233636,494668818
409168325,513698978
362483649,94585998
127579827,249855075
133764379,1187949900
146669812,282289244
40252414,22917174
37402437,128070975
17123590,357473383
94354985,1502819575
62042998,15794126
2500738753,113630327
40456506,495549584
335035172,418183680
2598963240,294443651
83757938,
171048928,35265625
2309521645,243404904
16537643,2905367493
337641377,92479673
293082306,73892731
95345146,111578976
588377950,1630503392
488660728,89776738
2647017590,352265711
75352228,48912143
472381550,16667001
83056942,200410632
23537771,705413426
38567868,29328259
474418051,52083569
483871061,216647086
17309492,254650745
84117378,16250976
132687078,245749659
32495497,333550439
53602591,385459061
358320884,615495951
17847268,53839093
272147870,16325095
33593619,22528824
224117080,520735446
209467391,350201827
30827427,1006612556
320375274,3317553590
3080592968,3009085399
26007054,217764730
2785151347,35617996
92342663,67054579
1454569741,14936786
1520910920,171688693
70404105,17265538
90645515,840345805
298746525,362588222
171017638,469063308
25592316,
1695401,18650197
11913612,48529004
365232582,
136197873,228502611
113573283,310375136
149706421,22210822
52286656,32909508
898827398,304483599
254342245,311434874
67904723,151971817
232105145,575658197
40381620,17520726
67775990,74368571
1004985104,26114038
49348867,34705390
232153149,930024654
881753317,172965550
75810405,20659012
258083073,351935211
2617717112,18661098
155059967,38795614
29652692,45148245
104897081,
20987393,31107825
39969482,124488231
544843626,2500750304
56501179,2232696984
57626126,594020811
17829594,202614191
449625783,582952814
178776696,1434394662
2720605252,
30136778,20064015
144671290,88209013
337404660,126718128
356344920,347197806
185246080,159382639
79472151,18129115
19087563,20856740
87093598,16047700
905130860,3314655354
105613301,29249646
193817335,335665424
62797487,212135356
2986373980,18668728
61743712,345436689
127940282,807874416
253664531,2644254009
257172630,47701824
9582062,1048097000
155227073,398780964
348561468,899917482
82936728,295255570
56199532,1160888424
129515285,23902619
11873632,265224679
87276669,72546412
86436075,74502600
195383211,2874993318
209983922,155327032
978692299,375611330
14148497,14840203
37166847,128334696
469455621,328260774
119626120,408861279
282569913,1651094876
904442526,70998375
226682975,20182950
215864575,154617268
1556966906,191777301
219654102,78902853
59541579,460518007
2873006108,247614518
26271263,822235567
117483057,1906062289
188692867,345724960
88051252,576009934
101187339,135425801
356108529,19314057
70524162,508526196
19486154,488401532
55619854,20413277
304262851,276187281
1097455430,2907464993
385430327,71012645
185468279,248976061
16408240,199917812
310710161,321764134
92620513,17892900
1097427662,
49752363,137812296
26252477,239043484
86784144,1631848032
85887402,285260369
704154558,3847907489
226077897,316013459
14175462,2426458986
176134160,414962520
100685385,210930410
1266289140,115272448
203054732,169098433
76440476,134356335
112569576,36709688
287878934,
865992996,316317408
1011340428,1705545744
290987314,228987485
359518555,29471118
85927459,406615126
2332163096,15111399
88324339,33519951
48053245,15613988
48310377,1378525862
464570213,2236838166
57893713,27373086
21115909,
369214758,196933637
266705786,19702251
116984189,72949614
115814897,25745907
449408151,185849100
62080177,156081008
711891504,259857935
26241888,8655012
20590331,22169735
477125320,574783433
18018503,91001162
43155511,258788589
24705919,478261194
372263094,134191551
39947300,21254794
487040907,262137600
130839806,158464481
54633763,151383888
147446263,304684716
1710138578,1284145093
1205312082,46478858
36554140,601225977
29122106,358163795
143495607,150674336
256155382,567220928
574337831,248485552
32813819,22918879
38916884,2800555387
2547942584,472923543
176769693,186358326
108376620,118584627
55969055,100390695
2429228326,241481272
49422122,89587592
306821571,855203208
457291146,2353932074
91714142,257127973
246233020,538635957
14158314,531769748
437391541,200731163
121447029,3065000120
207710368,3656843352
21196611,1149471265
262479957,111624274
142143523,5542352
254354196,118768018
60774837,31156031
100627730,176832425
25011699,52175107
417087794,67583499
57507628,50477423
105955598,21288367
57835650,117650647
143385557,614906221
111978755,52884687
714762829,
238757489,39635018
76075967,111873647
33475972,1584879775
1044415897,1399565329
94104913,291971909
194059532,833408257
113022066,65704864
17437583,163199524
251608534,564031882
375625781,107088702
566791163,541569917
36039745,259137430
31444020,1180626534
257079942,453211177
106807416,119003138
293868983,2157156680
633802857,1090127239
166319539,20472007
16479595,24836750
179711096,37973014
63774619,43283178
23961559,27028335
100076729,1087538803
22526217,2644425311
60267640,109030009
252806580,593647088
20908455,45822807
105611448,634371538
197132710,42015609
181614865,72667566
194472525,1873552267
54155184,237110643
159857870,489043848
39245075,2934624500
48009704,161791703
62265263,459467912
225690947,
194492782,563300956
12476332,16982410
594084297,118502630
22050352,3166064687
56047317,604371735
2269659625,129435470
39259878,180334350
391919280,514547323
151787603,38140918
53304464,43187744
24375174,34146353
105316722,34417330
266688902,283680256
270618282,2936151579
50362661,5846492
27735475,597719924
141294551,70883039
35533489,38718444
99080782,32389964
119461246,305788738
161564344,159207834
18794010,66024034
570108169,601851342
40659831,16560787
2183915633,424796177
112318970,30507607
222310364,83943045
16680545,2310394014
456652514,3070387467
448931156,3064398220
74681654,143702895
130487815,17772783
1327821,3352981
329878083,1398611323
62898614,107176272
44596275,231001052
136895014,1618224265
33797381,239186963
254095275,71414100
232250782,4730360895
26723435,45535287
134263099,19622630
312704634,13911232
66886697,29587561
126622082,228374435
88945103,571794000
89072898,2512961036
174705945,14561166
23566182,31780744
25703406,41887389
61149486,602384493
283867875,2917414836
179696378,2259265904
15155135,22553748
208550447,80939177
222896300,20450031
55854246,391297171
136366935,887139823
62951617,135857306
73071056,60419116
18302331,29966399
197395914,85095529
170408845,10207332
15813564,45753354
273326917,72638809
19643710,2335223276
25705947,1697012384
257054859,232521019
399890133,70782703
48329524,58325514
200537434,2527077301
42964068,
47601855,373960970
386445382,139338902
992530470,71210018
35892421,44647263
1465273950,68274372
9117752,36172143
139937636,85257533
83849192,57678186
124491475,16390753
57244252,630314593
56333604,727353
1713364626,892681676
178300472,43320250
233680063,519608124
27200593,55924861
223787061,281640480
177953592,2840891644
78157523,542976220
85540281,71161529
20888742,2330901798
426407575,396030781
22186148,49620730
262599183,248100080
32021926,27346701
3184776024,2303022847
185948560,110016588
28762366,50861719
257109035,
15224365,15941972
124235103,2494402694
140707263,2980023331
98574094,74544912
19260947,
2899094875,516329237
43946969,135498624
306480334,151545003
408477023,991857415
17044080,70469623
112155494,471871049
83824404,279387403
21205586,90760792
701145624,763135627
59126955,36421556
140183807,36643974
18080695,168019429
38853345,2673538337
16378486,14321097
267203753,44893797
53694160,42512482
46799239,353620837
51502352,305575292
246061532,17681289
14703049,145620369
182048985,583281275
151262643,
300387497,2795672087
67967718,149055799
303665622,149090469
190291271,110187912
120058577,52987220
201341412,45718090
